#Feature ID	Taxon	Confidence
1f7485afce4e94d5df5aa86f5a1c6bb8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9993822830753617
f1ece80955578d359e93e5d3966d9d52	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9989855447949546
56cd4f4a9f295827a13d83739178f215	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__; s__	0.9990085753550978
2ec4cd01fe3dbe10d4df59491e9d1cae	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__	0.9896838555846925
f1937e9a24b34d2429e610a005d55fb7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999704743889025
31ceb88caad0d39e655d9754ccf89971	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0.9999991656341151
1c3a85abb9be8b33bf30c7c3b31fb138	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999368384952
c407af62bd5a18600bda0a69bf97970e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9781154239540216
e9e22d55adc52f1e3026c996a31e4075	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.9974871750993958
f02e8f067a6af02a3d9f21b1a4bc5c71	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7695993937730805
17972070d15ca81cdc712a66daf39474	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999847578996581
54c21188893b5791b2d66e3c5d86c36e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__fascians	0.9987367443254984
6472faf6a7f47f23e30d65024f01c9fb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9991303397485127
5637ed8d034b6375cf63e79f596ffa0d	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.96012787390492
1962524e04c27c6dab6861738c3c96b6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999058578427014
ba8b23503ae4d3557941f4e660f0d318	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999876338935317
6630bbcd948949076ad8f629f96a7f83	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7852302243803669
e9323cc7c22288d30086f89480e2eeb4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9176575667669808
1cc55391a3a3575cdb1f5b3ce5e785ae	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9995442999895533
5716b877a8b192973cc9344f05973f9e	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999871662199
58b9da4679b4af917e56e94bcd740624	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.99999987324997
43ac030d939ce0794c99efa23b5c3a4d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999677211506002
7253ab4da6904737c001ca3cfb509181	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__; s__	0.8342927140766493
dbd2ec063f7b45510db335b281462471	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9624114441047271
4efe78a1cc722340174eb2c8cc36e98c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9862950669838202
71252f0db5c649eb4682072bd2df4e7c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9994790166437204
107dfab5e5782b2bdcf19159e22df557	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9941675340195153
b4d16137035500b069e74bd37598a889	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9585763549982593
9806f09a84fed4aa335e457bfa548b8e	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella	0.7050053912664636
752f06aba0be1d86ff4d82afe1392cb9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9994929071296503
ffa582357f99b7ee79fc44c5ba1f35e4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9827202877307063
